best_curve
-2.000000000000000000e+02
-2.000000000000000000e+02
-2.000000000000000000e+02
-2.000000000000000000e+02
-2.000000000000000000e+02
-2.000000000000000000e+02
-2.000000000000000000e+02
-2.000000000000000000e+02
-2.000000000000000000e+02
-2.000000000000000000e+02
-2.000000000000000000e+02
-2.000000000000000000e+02
-2.000000000000000000e+02
-2.000000000000000000e+02
-2.000000000000000000e+02
-2.000000000000000000e+02
-2.000000000000000000e+02
-2.000000000000000000e+02
-2.000000000000000000e+02
-2.000000000000000000e+02
-2.000000000000000000e+02
-2.000000000000000000e+02
-2.000000000000000000e+02
-2.000000000000000000e+02
-2.000000000000000000e+02
-2.000000000000000000e+02
-2.000000000000000000e+02
-2.000000000000000000e+02
-2.000000000000000000e+02
-2.000000000000000000e+02
-2.000000000000000000e+02
-2.000000000000000000e+02
-2.000000000000000000e+02
-1.854000000000000057e+02
-1.808000000000000114e+02
-1.435999999999999943e+02
-1.420000000000000000e+02
-1.450000000000000000e+02
-1.435999999999999943e+02
-1.431999999999999886e+02
-1.430000000000000000e+02
-1.434000000000000057e+02
-1.381999999999999886e+02
-1.044000000000000057e+02
-1.192000000000000028e+02
-1.385999999999999943e+02
-1.104000000000000057e+02
-1.348000000000000114e+02
-1.122000000000000028e+02
-1.090000000000000000e+02
