best_curve
-2.000000000000000000e+02
-2.000000000000000000e+02
-2.000000000000000000e+02
-2.000000000000000000e+02
-2.000000000000000000e+02
-2.000000000000000000e+02
-2.000000000000000000e+02
-2.000000000000000000e+02
-2.000000000000000000e+02
-1.858000000000000114e+02
-1.421999999999999886e+02
-1.488000000000000114e+02
-1.351999999999999886e+02
-1.212000000000000028e+02
-1.200000000000000000e+02
-1.084000000000000057e+02
-1.154000000000000057e+02
-1.555999999999999943e+02
-1.180000000000000000e+02
-1.075999999999999943e+02
-1.214000000000000057e+02
-1.341999999999999886e+02
-8.879999999999999716e+01
-1.245999999999999943e+02
-9.440000000000000568e+01
-1.184000000000000057e+02
-1.234000000000000057e+02
-1.195999999999999943e+02
-1.187999999999999972e+02
-1.047999999999999972e+02
-1.054000000000000057e+02
-8.900000000000000000e+01
-1.052000000000000028e+02
-1.022000000000000028e+02
-9.620000000000000284e+01
-1.010000000000000000e+02
-1.024000000000000057e+02
-1.122000000000000028e+02
-1.117999999999999972e+02
-1.072000000000000028e+02
-9.579999999999999716e+01
-1.190000000000000000e+02
-1.202000000000000028e+02
-1.187999999999999972e+02
-1.207999999999999972e+02
-1.167999999999999972e+02
-1.190000000000000000e+02
-1.220000000000000000e+02
-1.235999999999999943e+02
-1.217999999999999972e+02
