mean_curve
-2.000000000000000000e+02
-2.000000000000000000e+02
-2.000000000000000000e+02
-2.000000000000000000e+02
-2.000000000000000000e+02
-2.000000000000000000e+02
-2.000000000000000000e+02
-2.000000000000000000e+02
-2.000000000000000000e+02
-2.000000000000000000e+02
-2.000000000000000000e+02
-2.000000000000000000e+02
-2.000000000000000000e+02
-2.000000000000000000e+02
-2.000000000000000000e+02
-2.000000000000000000e+02
-2.000000000000000000e+02
-2.000000000000000000e+02
-2.000000000000000000e+02
-2.000000000000000000e+02
-2.000000000000000000e+02
-1.929399999999999977e+02
-1.923000000000000114e+02
-1.929499999999999886e+02
-1.869749999999999943e+02
-1.986320000000000050e+02
-1.987440000000000282e+02
-1.882750000000000057e+02
-1.851500000000000057e+02
-1.933058823529411541e+02
-1.952500000000000000e+02
-1.900777777777777828e+02
-1.926444444444444741e+02
-1.896125000000000114e+02
-1.904444444444444571e+02
-1.872500000000000284e+02
-1.920399999999999920e+02
-1.872900000000000205e+02
-1.965392156862745026e+02
-1.888736842105263065e+02
-1.832400000000000091e+02
-1.800699999999999932e+02
-1.860736842105263236e+02
-1.881899999999999977e+02
-1.879699999999999989e+02
-1.884000000000000057e+02
-1.862099999999999795e+02
-1.891100000000000136e+02
-1.970217821782178191e+02
-1.967326732673267315e+02
