best_curve
-2.000000000000000000e+02
-2.000000000000000000e+02
-2.000000000000000000e+02
-2.000000000000000000e+02
-2.000000000000000000e+02
-2.000000000000000000e+02
-2.000000000000000000e+02
-2.000000000000000000e+02
-2.000000000000000000e+02
-2.000000000000000000e+02
-2.000000000000000000e+02
-2.000000000000000000e+02
-2.000000000000000000e+02
-2.000000000000000000e+02
-2.000000000000000000e+02
-2.000000000000000000e+02
-2.000000000000000000e+02
-2.000000000000000000e+02
-2.000000000000000000e+02
-2.000000000000000000e+02
-2.000000000000000000e+02
-1.294000000000000057e+02
-1.230000000000000000e+02
-1.435999999999999943e+02
-1.217999999999999972e+02
-1.020000000000000000e+02
-9.840000000000000568e+01
-1.505999999999999943e+02
-1.187999999999999972e+02
-1.345999999999999943e+02
-1.334000000000000057e+02
-1.204000000000000057e+02
-1.318000000000000114e+02
-1.164000000000000057e+02
-1.217999999999999972e+02
-1.157999999999999972e+02
-1.320000000000000000e+02
-1.325999999999999943e+02
-1.080000000000000000e+02
-1.410000000000000000e+02
-1.264000000000000057e+02
-1.224000000000000057e+02
-1.220000000000000000e+02
-1.285999999999999943e+02
-1.217999999999999972e+02
-1.301999999999999886e+02
-1.164000000000000057e+02
-1.294000000000000057e+02
-1.017999999999999972e+02
-1.080000000000000000e+02
