best_curve
-2.000000000000000000e+02
-2.000000000000000000e+02
-2.000000000000000000e+02
-2.000000000000000000e+02
-2.000000000000000000e+02
-2.000000000000000000e+02
-2.000000000000000000e+02
-2.000000000000000000e+02
-1.401999999999999886e+02
-2.000000000000000000e+02
-2.000000000000000000e+02
-2.000000000000000000e+02
-2.000000000000000000e+02
-2.000000000000000000e+02
-2.000000000000000000e+02
-2.000000000000000000e+02
-2.000000000000000000e+02
-1.944000000000000057e+02
-1.544000000000000057e+02
-1.934000000000000057e+02
-1.731999999999999886e+02
-1.960000000000000000e+02
-1.584000000000000057e+02
-1.640000000000000000e+02
-1.375999999999999943e+02
-1.272000000000000028e+02
-1.604000000000000057e+02
-1.230000000000000000e+02
-1.264000000000000057e+02
-1.254000000000000057e+02
-1.255999999999999943e+02
-9.200000000000000000e+01
-1.242000000000000028e+02
-1.052000000000000028e+02
-1.080000000000000000e+02
-1.272000000000000028e+02
-1.122000000000000028e+02
-1.122000000000000028e+02
-9.600000000000000000e+01
-1.184000000000000057e+02
-1.190000000000000000e+02
-1.182000000000000028e+02
-1.034000000000000057e+02
-1.187999999999999972e+02
-9.279999999999999716e+01
-1.202000000000000028e+02
-1.197999999999999972e+02
-1.057999999999999972e+02
-1.212000000000000028e+02
-1.217999999999999972e+02
