best_curve
-2.000000000000000000e+02
-2.000000000000000000e+02
-2.000000000000000000e+02
-2.000000000000000000e+02
-2.000000000000000000e+02
-2.000000000000000000e+02
-2.000000000000000000e+02
-2.000000000000000000e+02
-2.000000000000000000e+02
-2.000000000000000000e+02
-2.000000000000000000e+02
-2.000000000000000000e+02
-2.000000000000000000e+02
-2.000000000000000000e+02
-2.000000000000000000e+02
-2.000000000000000000e+02
-2.000000000000000000e+02
-2.000000000000000000e+02
-2.000000000000000000e+02
-2.000000000000000000e+02
-2.000000000000000000e+02
-2.000000000000000000e+02
-2.000000000000000000e+02
-2.000000000000000000e+02
-2.000000000000000000e+02
-1.944000000000000057e+02
-2.000000000000000000e+02
-1.888000000000000114e+02
-1.858000000000000114e+02
-1.668000000000000114e+02
-1.668000000000000114e+02
-1.710000000000000000e+02
-1.605999999999999943e+02
-1.505999999999999943e+02
-1.410000000000000000e+02
-1.285999999999999943e+02
-1.321999999999999886e+02
-1.267999999999999972e+02
-1.135999999999999943e+02
-1.212000000000000028e+02
-1.164000000000000057e+02
-1.182000000000000028e+02
-1.165999999999999943e+02
-1.190000000000000000e+02
-1.150000000000000000e+02
-1.182000000000000028e+02
-1.107999999999999972e+02
-1.174000000000000057e+02
-1.204000000000000057e+02
-1.175999999999999943e+02
