mean_curve
-2.000000000000000000e+02
-2.000000000000000000e+02
-2.000000000000000000e+02
-2.000000000000000000e+02
-2.000000000000000000e+02
-2.000000000000000000e+02
-2.000000000000000000e+02
-2.000000000000000000e+02
-2.000000000000000000e+02
-2.000000000000000000e+02
-2.000000000000000000e+02
-2.000000000000000000e+02
-2.000000000000000000e+02
-2.000000000000000000e+02
-2.000000000000000000e+02
-2.000000000000000000e+02
-2.000000000000000000e+02
-2.000000000000000000e+02
-2.000000000000000000e+02
-2.000000000000000000e+02
-2.000000000000000000e+02
-2.000000000000000000e+02
-2.000000000000000000e+02
-2.000000000000000000e+02
-2.000000000000000000e+02
-2.000000000000000000e+02
-2.000000000000000000e+02
-2.000000000000000000e+02
-2.000000000000000000e+02
-2.000000000000000000e+02
-2.000000000000000000e+02
-2.000000000000000000e+02
-2.000000000000000000e+02
-1.991888888888888971e+02
-1.981250000000000000e+02
-1.951999999999999886e+02
-1.935714285714285836e+02
-1.934499999999999886e+02
-1.940124999999999886e+02
-1.917777777777777715e+02
-1.920888888888888744e+02
-1.930111111111110915e+02
-1.901777777777777771e+02
-1.976217821782178135e+02
-1.858142857142857167e+02
-1.853285714285713937e+02
-1.801571428571428726e+02
-1.836666666666666572e+02
-1.793090909090908838e+02
-1.971599999999999966e+02
