best_curve
-2.000000000000000000e+02
-2.000000000000000000e+02
-2.000000000000000000e+02
-2.000000000000000000e+02
-2.000000000000000000e+02
-2.000000000000000000e+02
-2.000000000000000000e+02
-2.000000000000000000e+02
-2.000000000000000000e+02
-2.000000000000000000e+02
-2.000000000000000000e+02
-2.000000000000000000e+02
-2.000000000000000000e+02
-2.000000000000000000e+02
-2.000000000000000000e+02
-2.000000000000000000e+02
-2.000000000000000000e+02
-2.000000000000000000e+02
-2.000000000000000000e+02
-2.000000000000000000e+02
-2.000000000000000000e+02
-2.000000000000000000e+02
-2.000000000000000000e+02
-2.000000000000000000e+02
-2.000000000000000000e+02
-2.000000000000000000e+02
-2.000000000000000000e+02
-2.000000000000000000e+02
-2.000000000000000000e+02
-2.000000000000000000e+02
-2.000000000000000000e+02
-2.000000000000000000e+02
-1.788000000000000114e+02
-1.945999999999999943e+02
-1.838000000000000114e+02
-1.734000000000000057e+02
-1.944000000000000057e+02
-1.694000000000000057e+02
-1.222000000000000028e+02
-1.414000000000000057e+02
-1.411999999999999886e+02
-1.525999999999999943e+02
-1.565999999999999943e+02
-1.252000000000000028e+02
-1.280000000000000000e+02
-1.390000000000000000e+02
-1.380000000000000000e+02
-1.202000000000000028e+02
-1.384000000000000057e+02
-1.391999999999999886e+02
