mean_curve
-2.000000000000000000e+02
-2.000000000000000000e+02
-2.000000000000000000e+02
-2.000000000000000000e+02
-2.000000000000000000e+02
-2.000000000000000000e+02
-2.000000000000000000e+02
-2.000000000000000000e+02
-2.000000000000000000e+02
-2.000000000000000000e+02
-2.000000000000000000e+02
-2.000000000000000000e+02
-2.000000000000000000e+02
-2.000000000000000000e+02
-2.000000000000000000e+02
-2.000000000000000000e+02
-2.000000000000000000e+02
-2.000000000000000000e+02
-2.000000000000000000e+02
-2.000000000000000000e+02
-2.000000000000000000e+02
-2.000000000000000000e+02
-2.000000000000000000e+02
-2.000000000000000000e+02
-1.954857142857142946e+02
-1.972500000000000000e+02
-1.981999999999999886e+02
-1.969733333333333292e+02
-1.980588235294117680e+02
-2.000000000000000000e+02
-2.000000000000000000e+02
-2.000000000000000000e+02
-2.000000000000000000e+02
-2.000000000000000000e+02
-2.000000000000000000e+02
-2.000000000000000000e+02
-1.997099999999999795e+02
-1.964000000000000057e+02
-1.942199999999999989e+02
-1.917000000000000171e+02
-1.920333333333333030e+02
-1.867833333333333314e+02
-1.939272727272727082e+02
-1.881818181818181870e+02
-1.885090909090909292e+02
-1.782636363636363797e+02
-1.820899999999999750e+02
-1.762333333333333201e+02
-1.667875000000000227e+02
-1.698470588235294088e+02
