mean_curve
-2.000000000000000000e+02
-2.000000000000000000e+02
-2.000000000000000000e+02
-2.000000000000000000e+02
-2.000000000000000000e+02
-2.000000000000000000e+02
-2.000000000000000000e+02
-2.000000000000000000e+02
-2.000000000000000000e+02
-1.993545454545454731e+02
-1.948454545454545723e+02
-1.925454545454545325e+02
-1.905047619047618923e+02
-1.835181818181818016e+02
-1.856636363636363569e+02
-1.936613861386138637e+02
-1.803727272727272748e+02
-1.850272727272727309e+02
-1.827333333333333485e+02
-1.955757575757575637e+02
-1.841454545454545269e+02
-1.828818181818181756e+02
-1.936673267326732741e+02
-1.827090909090909179e+02
-1.902960000000000207e+02
-1.747272727272727195e+02
-1.713272727272727138e+02
-1.766636363636363853e+02
-1.703000000000000114e+02
-1.893607843137255315e+02
-1.887705882352940989e+02
-1.881431372549019443e+02
-1.894490196078431268e+02
-1.890588235294117680e+02
-1.881784313725490279e+02
-1.886098039215686129e+02
-1.890960784313725753e+02
-1.685799999999999841e+02
-1.790399999999999920e+02
-1.910455445544554607e+02
-1.912574257425742132e+02
-1.734599999999999795e+02
-1.673157894736841911e+02
-1.685100000000000193e+02
-1.743799999999999955e+02
-1.656400000000000148e+02
-1.652800000000000296e+02
-1.596444444444444741e+02
-1.609666666666666401e+02
-1.678999999999999773e+02
