mean_curve
-2.000000000000000000e+02
-2.000000000000000000e+02
-2.000000000000000000e+02
-2.000000000000000000e+02
-2.000000000000000000e+02
-2.000000000000000000e+02
-2.000000000000000000e+02
-2.000000000000000000e+02
-2.000000000000000000e+02
-2.000000000000000000e+02
-2.000000000000000000e+02
-2.000000000000000000e+02
-2.000000000000000000e+02
-2.000000000000000000e+02
-2.000000000000000000e+02
-2.000000000000000000e+02
-2.000000000000000000e+02
-2.000000000000000000e+02
-2.000000000000000000e+02
-2.000000000000000000e+02
-2.000000000000000000e+02
-2.000000000000000000e+02
-2.000000000000000000e+02
-2.000000000000000000e+02
-2.000000000000000000e+02
-2.000000000000000000e+02
-2.000000000000000000e+02
-2.000000000000000000e+02
-2.000000000000000000e+02
-2.000000000000000000e+02
-2.000000000000000000e+02
-2.000000000000000000e+02
-1.989399999999999977e+02
-1.997299999999999898e+02
-1.991899999999999977e+02
-1.987909090909090821e+02
-1.997454545454545212e+02
-1.984916666666666742e+02
-1.956250000000000000e+02
-1.964380952380952294e+02
-1.970818181818181927e+02
-1.973545454545454731e+02
-1.966272727272727252e+02
-1.948615384615384585e+02
-1.961703703703703923e+02
-1.949266666666666481e+02
-1.940066666666666606e+02
-1.958133333333333326e+02
-1.956428571428571388e+02
-1.962750000000000057e+02
